Ano;Referencia;UF;População prisional_total;Pessoas privadas de liberdade por faixa etaria_18 a 24 anos;pessoas privadas de liberdade por faixa etaria_25 a 29 anos;pessoas privadas de liberdade por faixa etaria_30 a 34 anos;pessoas privadas de liberdade por faixa etaria_35 a 45 anos;pessoas privadas de liberdade por faixa etaria_46 a 60 anos;pessoas privadas de liberdade por faixa etaria_61 a 70 anos;pessoas privadas de liberdade por faixa etaria_Mais de 70 anos;Pessoas privadas de liberdade por cor de pele_Branca;Pessoas privadas de liberdade por cor de pele_Preta;Pessoas privadas de liberdade por cor de pele_Parda;Pessoas privadas de liberdade por cor de pele_Amarela;Pessoas privadas de liberdade por cor de pele_Indigena;Crimes contra o patrimonio | Furto simples (Art. 155) | Total;Crimes contra o patrimonio | Furto qualificado;Crimes contra o patrimonio | Roubo simples (Art. 157);Crimes contra o patrimonio | Roubo qualificado;Crimes contra o patrimonio | Latrocinio;Crimes contra o patrimonio | Extorsao;Crimes contra o patrimonio | Extorsao mediante sequestro;Crimes contra o patrimonio | Apropriacao indebita;Crimes contra o patrimonio | Apropriacao indebita previdenciaria;Crimes contra o patrimonio | Estelionato;Crimes contra o patrimonio | Receptacao;Crimes contra o patrimonio | Receptacao qualificada;Trafico de drogas;Associacao para o trafico;Trafico internacional de drogas
2024;2024/2;SP;1130;239.0;291.0;262.0;251.0;77.0;9.0;1.0;393.0;132.0;603.0;2.0;0.0;107.0;62.0;33.0;208.0;15.0;9.0;2.0;0.0;2.0;0.0;9.0;2.0;526.0;29.0;0.0
2024;2024/2;SP;371;24.0;69.0;82.0;133.0;50.0;11.0;2.0;162.0;42.0;167.0;0.0;0.0;19.0;27.0;30.0;33.0;3.0;2.0;;1.0;;1.0;;;178.0;5.0;
2024;2024/2;SP;1381;106.0;248.0;341.0;509.0;166.0;10.0;1.0;507.0;115.0;758.0;1.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;SP;863;94.0;256.0;204.0;253.0;51.0;5.0;;317.0;165.0;381.0;;;48.0;32.0;51.0;117.0;81.0;25.0;16.0;7.0;;16.0;14.0;;336.0;45.0;
2024;2024/2;SP;1307;288.0;290.0;221.0;373.0;118.0;14.0;3.0;442.0;194.0;671.0;0.0;0.0;100.0;87.0;189.0;62.0;10.0;0.0;0.0;0.0;0.0;10.0;6.0;0.0;585.0;105.0;0.0
2024;2024/2;SP;1703;111.0;248.0;406.0;678.0;239.0;18.0;3.0;934.0;152.0;617.0;;;451.0;;635.0;;95.0;;;;38.0;;;;254.0;;
2024;2024/2;SP;2989;650.0;633.0;548.0;763.0;309.0;57.0;29.0;1603.0;319.0;1067.0;0.0;0.0;59.0;198.0;40.0;692.0;251.0;38.0;19.0;0.0;0.0;15.0;112.0;9.0;544.0;98.0;17.0
2024;2024/2;SP;1417;201.0;432.0;329.0;360.0;89.0;6.0;0.0;361.0;115.0;0.0;941.0;0.0;240.0;184.0;694.0;624.0;113.0;33.0;12.0;17.0;0.0;21.0;170.0;0.0;807.0;119.0;0.0
2024;2024/2;SP;1211;220.0;303.0;256.0;351.0;77.0;3.0;1.0;353.0;110.0;748.0;0.0;0.0;401.0;;;;;;;;;;;;621.0;;
2024;2024/2;SP;1570;74.0;294.0;375.0;664.0;155.0;7.0;1.0;638.0;181.0;749.0;2.0;0.0;38.0;113.0;74.0;631.0;138.0;47.0;37.0;1.0;0.0;8.0;166.0;0.0;505.0;173.0;6.0
2024;2024/2;SP;1295;275.0;361.0;247.0;337.0;68.0;7.0;0.0;531.0;152.0;3.0;609.0;;142.0;6.0;171.0;2.0;3.0;0.0;;13.0;0.0;12.0;;;778.0;78.0;0.0
2024;2024/2;SP;2506;55.0;166.0;269.0;864.0;814.0;242.0;96.0;713.0;269.0;1520.0;0.0;4.0;214.0;10.0;31.0;250.0;16.0;2.0;0.0;0.0;0.0;16.0;15.0;0.0;66.0;10.0;0.0
2024;2024/2;SP;1375;227.0;354.0;303.0;410.0;80.0;1.0;0.0;313.0;172.0;890.0;0.0;0.0;121.0;22.0;113.0;95.0;35.0;14.0;11.0;0.0;0.0;3.0;36.0;19.0;598.0;29.0;0.0
2024;2024/2;SP;1051;331.0;306.0;214.0;149.0;49.0;2.0;0.0;319.0;138.0;594.0;0.0;0.0;11.0;84.0;218.0;438.0;18.0;9.0;4.0;0.0;0.0;0.0;17.0;0.0;225.0;0.0;0.0
2024;2024/2;SP;180;20.0;37.0;45.0;66.0;11.0;1.0;;55.0;14.0;111.0;;;;21.0;;35.0;10.0;;;5.0;;;;;79.0;;
2024;2024/2;SP;1590;344.0;432.0;294.0;398.0;107.0;12.0;3.0;517.0;164.0;909.0;0.0;0.0;123.0;7.0;559.0;18.0;6.0;3.0;2.0;;;2.0;6.0;;765.0;5.0;
2024;2024/2;SP;1171;899.0;172.0;83.0;15.0;2.0;0.0;0.0;339.0;127.0;705.0;0.0;0.0;19.0;60.0;65.0;232.0;13.0;13.0;2.0;5.0;0.0;10.0;30.0;0.0;447.0;28.0;37.0
2024;2024/2;SP;1443;125.0;315.0;403.0;410.0;179.0;10.0;1.0;372.0;289.0;780.0;2.0;0.0;79.0;161.0;129.0;205.0;95.0;8.0;9.0;16.0;0.0;32.0;36.0;0.0;466.0;0.0;0.0
2024;2024/2;SP;649;83.0;119.0;163.0;166.0;102.0;14.0;2.0;220.0;58.0;371.0;0.0;0.0;25.0;12.0;107.0;33.0;10.0;5.0;1.0;0.0;0.0;1.0;4.0;0.0;155.0;0.0;0.0
2024;2024/2;SP;1389;189.0;308.0;326.0;431.0;127.0;8.0;0.0;580.0;179.0;630.0;;;;217.0;;383.0;30.0;6.0;4.0;;;12.0;19.0;;521.0;;
2024;2024/2;SP;1244;342.0;339.0;233.0;249.0;74.0;6.0;1.0;344.0;230.0;670.0;0.0;0.0;104.0;30.0;26.0;121.0;4.0;0.0;0.0;0.0;0.0;5.0;10.0;0.0;606.0;67.0;0.0
2024;2024/2;SP;1270;379.0;378.0;244.0;212.0;51.0;6.0;0.0;494.0;151.0;625.0;0.0;0.0;42.0;;265.0;;;4.0;;;;;11.0;;927.0;;
2024;2024/2;SP;2288;224.0;498.0;542.0;815.0;188.0;17.0;4.0;933.0;421.0;934.0;0.0;0.0;42.0;130.0;151.0;527.0;193.0;109.0;12.0;0.0;0.0;2.0;4.0;0.0;871.0;21.0;0.0
2024;2024/2;SP;1277;74.0;234.0;294.0;503.0;160.0;11.0;1.0;238.0;377.0;662.0;;;352.0;53.0;97.0;545.0;87.0;24.0;16.0;;;28.0;115.0;2.0;452.0;44.0;
2024;2024/2;SP;1285;254.0;277.0;240.0;346.0;150.0;14.0;4.0;452.0;115.0;717.0;1.0;0.0;124.0;4.0;161.0;6.0;8.0;0.0;2.0;0.0;0.0;9.0;12.0;3.0;468.0;270.0;0.0
2024;2024/2;SP;1454;91.0;286.0;294.0;541.0;200.0;33.0;9.0;666.0;152.0;632.0;4.0;0.0;54.0;105.0;43.0;247.0;16.0;9.0;12.0;6.0;5.0;9.0;6.0;0.0;373.0;209.0;0.0
2024;2024/2;SP;1514;127.0;305.0;336.0;542.0;184.0;15.0;5.0;888.0;99.0;527.0;0.0;0.0;30.0;84.0;34.0;273.0;90.0;15.0;9.0;0.0;0.0;3.0;3.0;0.0;710.0;5.0;92.0
2024;2024/2;SP;1272;293.0;248.0;295.0;327.0;98.0;11.0;0.0;421.0;174.0;677.0;0.0;0.0;154.0;;190.0;;;;2.0;;;11.0;6.0;;653.0;;
2024;2024/2;SP;1250;117.0;293.0;306.0;416.0;112.0;6.0;0.0;397.0;195.0;658.0;0.0;0.0;173.0;;292.0;;72.0;28.0;4.0;;;11.0;;;557.0;5.0;
2024;2024/2;SP;1376;33.0;178.0;293.0;626.0;228.0;15.0;3.0;609.0;187.0;578.0;2.0;0.0;504.0;361.0;888.0;653.0;165.0;37.0;16.0;17.0;0.0;37.0;107.0;1.0;428.0;24.0;0.0
2024;2024/2;SP;1021;64.0;155.0;228.0;428.0;139.0;5.0;2.0;303.0;87.0;631.0;;;27.0;98.0;195.0;131.0;98.0;5.0;22.0;1.0;;1.0;4.0;;306.0;5.0;11.0
2024;2024/2;SP;1571;624.0;378.0;349.0;117.0;98.0;4.0;1.0;688.0;465.0;418.0;0.0;0.0;89.0;103.0;133.0;441.0;33.0;10.0;15.0;0.0;0.0;15.0;17.0;6.0;491.0;48.0;
2024;2024/2;SP;1412;291.0;388.0;287.0;359.0;79.0;8.0;0.0;335.0;244.0;832.0;1.0;0.0;;228.0;;561.0;13.0;8.0;6.0;3.0;;30.0;3.0;;;;529.0
2024;2024/2;SP;1421;187.0;378.0;294.0;425.0;122.0;11.0;4.0;456.0;216.0;748.0;1.0;;40.0;108.0;71.0;300.0;15.0;10.0;30.0;;;8.0;;;680.0;9.0;
2024;2024/2;TO;281;27.0;64.0;54.0;67.0;53.0;11.0;5.0;49.0;54.0;172.0;4.0;2.0;;;;;;;;;;;;;;;
2024;2024/2;TO;126;14.0;29.0;21.0;36.0;19.0;7.0;0.0;22.0;45.0;50.0;9.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;TO;810;92.0;153.0;112.0;163.0;95.0;21.0;10.0;;;;;;;;;;;;;;;;;;;;
2024;2024/2;TO;22;1.0;4.0;1.0;4.0;7.0;4.0;1.0;4.0;7.0;11.0;0.0;0.0;16.0;6.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;13.0;0.0;0.0
2024;2024/2;TO;517;88.0;149.0;88.0;117.0;60.0;9.0;6.0;78.0;103.0;326.0;6.0;4.0;70.0;107.0;78.0;270.0;82.0;6.0;1.0;2.0;0.0;4.0;108.0;3.0;187.0;70.0;12.0
2024;2024/2;TO;186;33.0;32.0;6.0;37.0;28.0;7.0;1.0;43.0;32.0;111.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;TO;181;40.0;30.0;12.0;15.0;25.0;10.0;2.0;18.0;26.0;80.0;0.0;0.0;24.0;14.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;19.0;0.0
2024;2024/2;TO;108;20.0;40.0;20.0;13.0;8.0;4.0;3.0;7.0;11.0;89.0;1.0;0.0;23.0;9.0;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;10.0;0.0;0.0
2024;2024/2;TO;55;8.0;17.0;5.0;20.0;5.0;0.0;0.0;11.0;13.0;31.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024;2024/2;TO;50;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024;2024/2;TO;185;38.0;37.0;24.0;59.0;22.0;3.0;2.0;29.0;40.0;116.0;0.0;0.0;8.0;25.0;12.0;25.0;0.0;0.0;0.0;0.0;0.0;3.0;5.0;0.0;30.0;0.0;0.0
2024;2024/2;TO;125;42.0;34.0;21.0;23.0;2.0;2.0;1.0;17.0;27.0;79.0;0.0;2.0;14.0;2.0;19.0;6.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;11.0;0.0
2024;2024/2;TO;47;2.0;7.0;12.0;16.0;8.0;1.0;1.0;8.0;17.0;22.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;0.0;0.0
2024;2024/2;TO;42;6.0;4.0;6.0;12.0;11.0;2.0;1.0;10.0;14.0;18.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;3.0;0.0
2024;2024/2;TO;109;9.0;16.0;18.0;40.0;22.0;3.0;1.0;10.0;23.0;76.0;0.0;0.0;1.0;0.0;7.0;10.0;4.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;7.0;2.0;0.0
2024;2024/2;TO;51;12.0;12.0;9.0;9.0;5.0;4.0;0.0;10.0;20.0;21.0;0.0;0.0;6.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;13.0;0.0;0.0
2024;2024/2;TO;99;37.0;21.0;20.0;11.0;7.0;2.0;1.0;5.0;9.0;84.0;1.0;0.0;;;;;;;;;;;;;;;
2024;2024/2;TO;43;6.0;12.0;15.0;7.0;3.0;0.0;0.0;13.0;9.0;21.0;0.0;0.0;3.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;10.0;0.0
2024;2024/2;TO;26;5.0;8.0;5.0;7.0;1.0;0.0;0.0;11.0;4.0;11.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;14.0;8.0;0.0
2024;2024/2;TO;52;6.0;7.0;17.0;16.0;6.0;0.0;0.0;5.0;16.0;31.0;0.0;0.0;4.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;30.0;4.0;0.0
2024;2024/2;TO;33;;;;;;;;3.0;4.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;26.0;0.0;0.0
2024;2024/2;TO;75;16.0;14.0;12.0;21.0;9.0;3.0;0.0;3.0;12.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024;2024/2;TO;107;28.0;19.0;18.0;25.0;12.0;4.0;1.0;9.0;41.0;55.0;2.0;0.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0;7.0;0.0
2024;2024/2;TO;71;4.0;12.0;17.0;25.0;12.0;0.0;1.0;3.0;24.0;44.0;0.0;0.0;3.0;6.0;3.0;4.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;15.0;0.0;0.0
2024;2024/2;TO;173;;;;;;;;0.0;0.0;0.0;0.0;3.0;;;;;;;;;;;;;;;
2024;2024/2;TO;798;143.0;180.0;163.0;196.0;93.0;17.0;5.0;140.0;147.0;450.0;0.0;1.0;;;;;;;;;;;;;;;
2024;2024/2;TO;255;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024;2024/2;TO;478;63.0;128.0;101.0;135.0;45.0;6.0;0.0;75.0;105.0;286.0;9.0;3.0;79.0;106.0;44.0;89.0;0.0;7.0;2.0;0.0;0.0;0.0;50.0;1.0;142.0;0.0;2.0
2024;2024/1;AC;194.0;51.0;62.0;37.0;27.0;6.0;3.0;4.0;12.0;14.0;155.0;0.0;2.0;;;;;;;;;;;;;;;
2024;2024/1;AC;163.0;25.0;43.0;35.0;39.0;17.0;3.0;1.0;7.0;10.0;137.0;7.0;2.0;;;;;;;;;;;;;;;
2024;2024/1;AC;265.0;47.0;69.0;61.0;57.0;24.0;3.0;4.0;45.0;34.0;177.0;3.0;6.0;;;;;;;;;;;;;;;
2024;2024/1;AC;205.0;59.0;65.0;40.0;26.0;11.0;1.0;2.0;32.0;24.0;143.0;0.0;6.0;;;;;;;;;;;;;;;
2024;2024/1;AC;122.0;36.0;23.0;25.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;
2024;2024/1;AC;1503.0;276.0;348.0;260.0;393.0;173.0;27.0;26.0;100.0;68.0;1322.0;0.0;13.0;71.0;62.0;260.0;327.0;20.0;2.0;0.0;0.0;0.0;7.0;52.0;2.0;541.0;48.0;13.0
2024;2024/1;AC;1720.0;447.0;467.0;334.0;364.0;90.0;15.0;3.0;77.0;94.0;1535.0;4.0;10.0;126.0;;354.0;;;;;;;3.0;;;;;
2024;2024/1;AC;182.0;40.0;59.0;36.0;35.0;10.0;0.0;0.0;16.0;13.0;148.0;0.0;0.0;0.0;0.0;2.0;13.0;6.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;78.0;;2.0
2024;2024/1;AC;1273.0;234.0;345.0;286.0;322.0;78.0;5.0;3.0;55.0;54.0;1152.0;4.0;8.0;127.0;;260.0;114.0;13.0;6.0;5.0;;;5.0;;1.0;399.0;67.0;
2024;2024/1;AC;83.0;0.0;11.0;14.0;16.0;6.0;0.0;0.0;11.0;7.0;65.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/1;AC;37.0;8.0;6.0;4.0;14.0;4.0;1.0;0.0;2.0;3.0;31.0;0.0;1.0;;;3.0;6.0;;;;;;;;;3.0;;
2024;2024/1;AC;486.0;89.0;144.0;105.0;98.0;46.0;3.0;1.0;93.0;123.0;262.0;6.0;2.0;45.0;35.0;76.0;20.0;13.0;4.0;6.0;0.0;0.0;5.0;25.0;0.0;101.0;38.0;2.0
2024;2024/1;AC;461.0;298.0;87.0;39.0;28.0;8.0;1.0;0.0;33.0;40.0;342.0;35.0;11.0;;;;;;;;;;;;;;;
2024;2024/1;AC;811.0;188.0;225.0;147.0;174.0;59.0;10.0;8.0;56.0;70.0;667.0;10.0;6.0;;;;;;;;;;;;;;;
2024;2024/1;AC;496.0;130.0;172.0;99.0;69.0;19.0;6.0;1.0;49.0;41.0;395.0;4.0;7.0;33.0;2.0;99.0;6.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;162.0;0.0;0.0
2024;2024/1;AC;10.0;1.0;4.0;1.0;3.0;1.0;0.0;0.0;1.0;0.0;9.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/1;AC;14.0;5.0;6.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;12.0;1.0;0.0;;;;;;;;;;;;;;;
2024;2024/1;AL;16.0;4.0;3.0;1.0;7.0;1.0;0.0;0.0;4.0;1.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0
2024;2024/1;AL;3930.0;82.0;379.0;531.0;78.0;579.0;112.0;50.0;319.0;230.0;2025.0;0.0;0.0;0.0;0.0;0.0;1063.0;11.0;15.0;12.0;2.0;0.0;44.0;0.0;0.0;994.0;847.0;0.0
2024;2024/1;AL;660.0;50.0;110.0;134.0;227.0;118.0;14.0;7.0;51.0;34.0;574.0;1.0;0.0;7.0;0.0;82.0;2.0;4.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;103.0;6.0;0.0
2024;2024/1;AL;68.0;8.0;7.0;6.0;31.0;14.0;2.0;0.0;10.0;12.0;45.0;0.0;1.0;0.0;1.0;2.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2024;2024/1;AL;3781.0;330.0;1108.0;794.0;1100.0;329.0;74.0;22.0;764.0;557.0;2119.0;0.0;1.0;46.0;67.0;187.0;1327.0;63.0;3.0;3.0;2.0;0.0;12.0;19.0;14.0;1049.0;160.0;8.0
2024;2024/1;AL;568.0;87.0;108.0;75.0;151.0;112.0;32.0;3.0;213.0;100.0;253.0;0.0;2.0;4.0;4.0;10.0;18.0;7.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;32.0;5.0;1.0
2024;2024/1;AL;149.0;23.0;38.0;33.0;38.0;16.0;1.0;0.0;22.0;16.0;111.0;0.0;0.0;2.0;10.0;0.0;16.0;9.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;56.0;22.0;0.0
2024;2024/1;AL;122.0;4.0;7.0;23.0;45.0;37.0;5.0;1.0;40.0;20.0;61.0;0.0;1.0;0.0;0.0;1.0;9.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;1.0;0.0
2024;2024/1;AL;984.0;186.0;323.0;239.0;193.0;43.0;0.0;0.0;266.0;171.0;516.0;0.0;2.0;26.0;83.0;150.0;295.0;42.0;1.0;3.0;1.0;0.0;2.0;0.0;24.0;469.0;141.0;0.0
2024;2024/1;AL;1262.0;88.0;277.0;255.0;379.0;186.0;57.0;20.0;314.0;230.0;708.0;0.0;7.0;23.0;32.0;91.0;274.0;53.0;1.0;5.0;0.0;0.0;3.0;44.0;0.0;314.0;79.0;0.0
2024;2024/1;AL;92.0;26.0;21.0;11.0;26.0;7.0;1.0;0.0;20.0;23.0;49.0;0.0;0.0;3.0;3.0;3.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;33.0;6.0;3.0
2024;2024/1;AL;966.0;322.0;242.0;173.0;164.0;63.0;2.0;0.0;345.0;136.0;485.0;0.0;0.0;9.0;22.0;54.0;135.0;30.0;0.0;3.0;0.0;0.0;6.0;25.0;5.0;271.0;58.0;13.0
2024;2024/1;AL;967.0;216.0;294.0;191.0;199.0;57.0;7.0;3.0;296.0;163.0;503.0;0.0;5.0;9.0;15.0;40.0;168.0;37.0;1.0;5.0;0.0;0.0;4.0;27.0;0.0;275.0;69.0;0.0
2024;2024/1;AM;2765.0;642.0;987.0;443.0;338.0;321.0;28.0;6.0;426.0;369.0;1966.0;1.0;3.0;375.0;462.0;122.0;1138.0;6.0;9.0;1.0;1.0;0.0;10.0;17.0;0.0;247.0;0.0;49.0
2024;2024/1;AM;34.0;2.0;12.0;6.0;6.0;6.0;2.0;0.0;3.0;1.0;29.0;0.0;1.0;4.0;;5.0;;;1.0;;;;2.0;2.0;;6.0;1.0;
2024;2024/1;AM;17.0;4.0;4.0;3.0;4.0;2.0;0.0;0.0;2.0;1.0;14.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
2024;2024/1;AM;1114.0;226.0;271.0;224.0;264.0;107.0;17.0;5.0;110.0;74.0;916.0;1.0;13.0;46.0;12.0;33.0;136.0;166.0;5.0;9.0;0.0;0.0;12.0;3.0;12.0;231.0;48.0;139.0
2024;2024/1;AM;813.0;193.0;224.0;161.0;155.0;65.0;14.0;1.0;75.0;44.0;684.0;0.0;10.0;21.0;9.0;82.0;105.0;18.0;2.0;2.0;0.0;0.0;1.0;22.0;0.0;235.0;140.0;5.0
2024;2024/1;AM;4.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
2024;2024/1;AM;141.0;24.0;31.0;28.0;37.0;19.0;2.0;0.0;2.0;7.0;131.0;0.0;1.0;6.0;3.0;9.0;18.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.0;14.0;18.0
2024;2024/1;AM;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;;
2024;2024/1;AM;225.0;29.0;57.0;40.0;61.0;24.0;9.0;5.0;31.0;10.0;184.0;0.0;0.0;5.0;;17.0;19.0;4.0;3.0;2.0;;;2.0;1.0;;126.0;20.0;1.0
2024;2024/1;AM;947.0;160.0;310.0;141.0;284.0;32.0;16.0;4.0;154.0;34.0;756.0;3.0;0.0;70.0;91.0;150.0;70.0;0.0;0.0;0.0;0.0;0.0;12.0;19.0;0.0;150.0;99.0;40.0
2024;2024/1;AM;1230.0;87.0;282.0;327.0;346.0;154.0;27.0;7.0;170.0;125.0;928.0;5.0;2.0;47.0;61.0;59.0;426.0;20.0;9.0;0.0;0.0;0.0;6.0;5.0;0.0;1102.0;;
2024;2024/1;AM;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
2024;2024/1;AM;700.0;98.0;232.0;197.0;143.0;30.0;0.0;0.0;56.0;66.0;575.0;0.0;3.0;8.0;36.0;76.0;96.0;10.0;3.0;2.0;0.0;0.0;0.0;0.0;7.0;160.0;82.0;17.0
2024;2024/1;AM;19.0;0.0;10.0;2.0;5.0;1.0;1.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024;2024/1;AM;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;;1.0;;;;;;;;;;;;
2024;2024/1;AM;646.0;69.0;185.0;179.0;171.0;36.0;5.0;1.0;117.0;50.0;472.0;4.0;3.0;19.0;2.0;200.0;130.0;5.0;1.0;2.0;0.0;0.0;1.0;11.0;0.0;33.0;3.0;1.0
2024;2024/1;AM;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2024;2024/1;AM;1020.0;227.0;231.0;168.0;234.0;126.0;27.0;7.0;67.0;54.0;863.0;14.0;22.0;11.0;11.0;57.0;142.0;18.0;4.0;12.0;0.0;0.0;3.0;16.0;2.0;200.0;74.0;3.0
2024;2024/1;AM;141.0;52.0;23.0;25.0;20.0;13.0;8.0;0.0;22.0;24.0;91.0;0.0;4.0;5.0;2.0;12.0;14.0;11.0;14.0;0.0;0.0;0.0;2.0;2.0;0.0;46.0;0.0;0.0
2024;2024/1;AM;116.0;26.0;30.0;16.0;28.0;12.0;4.0;0.0;29.0;35.0;47.0;0.0;5.0;5.0;4.0;9.0;22.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;;
2024;2024/1;AM;47.0;6.0;8.0;14.0;18.0;1.0;0.0;0.0;2.0;8.0;37.0;0.0;0.0;2.0;3.0;5.0;6.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;12.0;0.0;0.0
2024;2024/1;AM;130.0;22.0;41.0;27.0;40.0;0.0;0.0;0.0;23.0;38.0;69.0;0.0;0.0;24.0;7.0;10.0;5.0;3.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;26.0;0.0;0.0
2024;2024/1;AM;95.0;22.0;28.0;23.0;15.0;3.0;3.0;1.0;0.0;0.0;95.0;0.0;0.0;3.0;0.0;0.0;16.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;24.0;3.0;
2024;2024/1;AM;120.0;6.0;30.0;22.0;44.0;14.0;4.0;0.0;0.0;0.0;120.0;0.0;0.0;6.0;0.0;17.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;8.0;0.0
2024;2024/1;AM;45.0;0.0;13.0;19.0;5.0;0.0;8.0;0.0;2.0;0.0;43.0;0.0;0.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0;0.0;0.0
2024;2024/1;AM;138.0;0.0;25.0;44.0;68.0;1.0;0.0;0.0;22.0;0.0;114.0;0.0;2.0;23.0;3.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;76.0;0.0;0.0
2024;2024/1;AM;62.0;3.0;14.0;16.0;23.0;6.0;0.0;0.0;0.0;0.0;61.0;0.0;1.0;1.0;0.0;2.0;6.0;5.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;0.0;0.0
2024;2024/1;AM;99.0;21.0;26.0;29.0;17.0;6.0;0.0;0.0;0.0;0.0;98.0;0.0;1.0;5.0;0.0;3.0;6.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;0.0;0.0
2024;2024/1;AM;88.0;21.0;15.0;15.0;23.0;10.0;3.0;1.0;9.0;2.0;55.0;0.0;22.0;2.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0
2024;2024/1;AM;73.0;8.0;8.0;11.0;19.0;23.0;3.0;1.0;9.0;3.0;49.0;0.0;12.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;0.0;0.0
